,Index,Time_since_1900,Time_Str
0,62,1001534,2014-04-03-14h
1,63,1001535,2014-04-03-15h
2,64,1001536,2014-04-03-16h
3,65,1001537,2014-04-03-17h
4,66,1001538,2014-04-03-18h
5,67,1001539,2014-04-03-19h
6,68,1001540,2014-04-03-20h
7,69,1001541,2014-04-03-21h
8,70,1001542,2014-04-03-22h
9,71,1001543,2014-04-03-23h
10,72,1001544,2014-04-04-00h
11,73,1001545,2014-04-04-01h
12,74,1001546,2014-04-04-02h
13,75,1001547,2014-04-04-03h
14,76,1001548,2014-04-04-04h
15,77,1001549,2014-04-04-05h
16,78,1001550,2014-04-04-06h
17,79,1001551,2014-04-04-07h
18,80,1001552,2014-04-04-08h
19,81,1001553,2014-04-04-09h
20,82,1001554,2014-04-04-10h
21,83,1001555,2014-04-04-11h
22,116,1001588,2014-04-05-20h
23,117,1001589,2014-04-05-21h
24,118,1001590,2014-04-05-22h
25,119,1001591,2014-04-05-23h
26,120,1001592,2014-04-06-00h
27,121,1001593,2014-04-06-01h
28,122,1001594,2014-04-06-02h
29,123,1001595,2014-04-06-03h
30,124,1001596,2014-04-06-04h
31,125,1001597,2014-04-06-05h
32,126,1001598,2014-04-06-06h
33,127,1001599,2014-04-06-07h
34,128,1001600,2014-04-06-08h
35,129,1001601,2014-04-06-09h
36,130,1001602,2014-04-06-10h
37,131,1001603,2014-04-06-11h
38,132,1001604,2014-04-06-12h
39,133,1001605,2014-04-06-13h
40,134,1001606,2014-04-06-14h
41,135,1001607,2014-04-06-15h
42,136,1001608,2014-04-06-16h
43,137,1001609,2014-04-06-17h
44,215,1001687,2014-04-09-23h
45,301,1001773,2014-04-13-13h
46,302,1001774,2014-04-13-14h
47,303,1001775,2014-04-13-15h
48,304,1001776,2014-04-13-16h
49,305,1001777,2014-04-13-17h
50,306,1001778,2014-04-13-18h
51,307,1001779,2014-04-13-19h
52,308,1001780,2014-04-13-20h
53,309,1001781,2014-04-13-21h
54,310,1001782,2014-04-13-22h
55,311,1001783,2014-04-13-23h
56,312,1001784,2014-04-14-00h
57,313,1001785,2014-04-14-01h
58,314,1001786,2014-04-14-02h
59,315,1001787,2014-04-14-03h
60,316,1001788,2014-04-14-04h
61,317,1001789,2014-04-14-05h
62,318,1001790,2014-04-14-06h
63,319,1001791,2014-04-14-07h
64,320,1001792,2014-04-14-08h
65,321,1001793,2014-04-14-09h
66,322,1001794,2014-04-14-10h
67,323,1001795,2014-04-14-11h
68,324,1001796,2014-04-14-12h
69,325,1001797,2014-04-14-13h
70,326,1001798,2014-04-14-14h
71,327,1001799,2014-04-14-15h
72,328,1001800,2014-04-14-16h
73,329,1001801,2014-04-14-17h
74,330,1001802,2014-04-14-18h
75,331,1001803,2014-04-14-19h
76,332,1001804,2014-04-14-20h
77,333,1001805,2014-04-14-21h
78,334,1001806,2014-04-14-22h
79,335,1001807,2014-04-14-23h
80,336,1001808,2014-04-15-00h
81,337,1001809,2014-04-15-01h
82,338,1001810,2014-04-15-02h
83,339,1001811,2014-04-15-03h
84,340,1001812,2014-04-15-04h
85,341,1001813,2014-04-15-05h
86,342,1001814,2014-04-15-06h
87,343,1001815,2014-04-15-07h
88,512,1001984,2014-04-22-08h
89,513,1001985,2014-04-22-09h
90,514,1001986,2014-04-22-10h
91,515,1001987,2014-04-22-11h
92,516,1001988,2014-04-22-12h
93,517,1001989,2014-04-22-13h
94,518,1001990,2014-04-22-14h
95,519,1001991,2014-04-22-15h
96,520,1001992,2014-04-22-16h
97,521,1001993,2014-04-22-17h
98,522,1001994,2014-04-22-18h
99,523,1001995,2014-04-22-19h
100,524,1001996,2014-04-22-20h
101,525,1001997,2014-04-22-21h
102,526,1001998,2014-04-22-22h
103,527,1001999,2014-04-22-23h
104,528,1002000,2014-04-23-00h
105,529,1002001,2014-04-23-01h
106,530,1002002,2014-04-23-02h
107,531,1002003,2014-04-23-03h
108,639,1002111,2014-04-27-15h
109,640,1002112,2014-04-27-16h
110,641,1002113,2014-04-27-17h
111,642,1002114,2014-04-27-18h
112,643,1002115,2014-04-27-19h
113,644,1002116,2014-04-27-20h
114,645,1002117,2014-04-27-21h
115,646,1002118,2014-04-27-22h
116,647,1002119,2014-04-27-23h
117,648,1002120,2014-04-28-00h
118,649,1002121,2014-04-28-01h
119,650,1002122,2014-04-28-02h
120,651,1002123,2014-04-28-03h
121,652,1002124,2014-04-28-04h
122,653,1002125,2014-04-28-05h
123,654,1002126,2014-04-28-06h
124,669,1002141,2014-04-28-21h
125,670,1002142,2014-04-28-22h
126,671,1002143,2014-04-28-23h
127,672,1002144,2014-04-29-00h
128,673,1002145,2014-04-29-01h
129,674,1002146,2014-04-29-02h
130,675,1002147,2014-04-29-03h
131,766,1002238,2014-05-02-22h
132,767,1002239,2014-05-02-23h
133,768,1002240,2014-05-03-00h
134,769,1002241,2014-05-03-01h
135,770,1002242,2014-05-03-02h
136,771,1002243,2014-05-03-03h
137,772,1002244,2014-05-03-04h
138,774,1002246,2014-05-03-06h
139,775,1002247,2014-05-03-07h
140,776,1002248,2014-05-03-08h
141,777,1002249,2014-05-03-09h
142,779,1002251,2014-05-03-11h
143,780,1002252,2014-05-03-12h
144,781,1002253,2014-05-03-13h
145,805,1002277,2014-05-04-13h
146,806,1002278,2014-05-04-14h
147,807,1002279,2014-05-04-15h
148,808,1002280,2014-05-04-16h
149,809,1002281,2014-05-04-17h
150,810,1002282,2014-05-04-18h
151,811,1002283,2014-05-04-19h
152,812,1002284,2014-05-04-20h
153,813,1002285,2014-05-04-21h
154,814,1002286,2014-05-04-22h
155,815,1002287,2014-05-04-23h
156,816,1002288,2014-05-05-00h
157,817,1002289,2014-05-05-01h
158,818,1002290,2014-05-05-02h
159,819,1002291,2014-05-05-03h
160,820,1002292,2014-05-05-04h
161,821,1002293,2014-05-05-05h
162,822,1002294,2014-05-05-06h
163,823,1002295,2014-05-05-07h
164,824,1002296,2014-05-05-08h
165,825,1002297,2014-05-05-09h
166,826,1002298,2014-05-05-10h
167,827,1002299,2014-05-05-11h
168,828,1002300,2014-05-05-12h
169,829,1002301,2014-05-05-13h
170,830,1002302,2014-05-05-14h
171,831,1002303,2014-05-05-15h
172,832,1002304,2014-05-05-16h
173,833,1002305,2014-05-05-17h
174,834,1002306,2014-05-05-18h
175,835,1002307,2014-05-05-19h
176,836,1002308,2014-05-05-20h
177,837,1002309,2014-05-05-21h
178,838,1002310,2014-05-05-22h
179,839,1002311,2014-05-05-23h
180,840,1002312,2014-05-06-00h
181,841,1002313,2014-05-06-01h
182,842,1002314,2014-05-06-02h
183,843,1002315,2014-05-06-03h
184,844,1002316,2014-05-06-04h
185,845,1002317,2014-05-06-05h
186,846,1002318,2014-05-06-06h
187,847,1002319,2014-05-06-07h
188,848,1002320,2014-05-06-08h
189,849,1002321,2014-05-06-09h
190,850,1002322,2014-05-06-10h
191,851,1002323,2014-05-06-11h
192,852,1002324,2014-05-06-12h
228,3061,1010365,2015-04-06-13h
229,3062,1010366,2015-04-06-14h
230,3063,1010367,2015-04-06-15h
231,3064,1010368,2015-04-06-16h
232,3065,1010369,2015-04-06-17h
233,3066,1010370,2015-04-06-18h
234,3067,1010371,2015-04-06-19h
235,3068,1010372,2015-04-06-20h
236,3069,1010373,2015-04-06-21h
237,3070,1010374,2015-04-06-22h
238,3071,1010375,2015-04-06-23h
239,3072,1010376,2015-04-07-00h
240,3073,1010377,2015-04-07-01h
241,3074,1010378,2015-04-07-02h
242,3075,1010379,2015-04-07-03h
243,3076,1010380,2015-04-07-04h
244,3077,1010381,2015-04-07-05h
245,3078,1010382,2015-04-07-06h
246,3079,1010383,2015-04-07-07h
247,3080,1010384,2015-04-07-08h
248,3081,1010385,2015-04-07-09h
249,3082,1010386,2015-04-07-10h
250,3083,1010387,2015-04-07-11h
251,3084,1010388,2015-04-07-12h
252,3085,1010389,2015-04-07-13h
253,3086,1010390,2015-04-07-14h
254,3087,1010391,2015-04-07-15h
255,3088,1010392,2015-04-07-16h
256,3089,1010393,2015-04-07-17h
257,3090,1010394,2015-04-07-18h
258,3091,1010395,2015-04-07-19h
259,3092,1010396,2015-04-07-20h
260,3093,1010397,2015-04-07-21h
261,3094,1010398,2015-04-07-22h
262,3095,1010399,2015-04-07-23h
263,3096,1010400,2015-04-08-00h
264,3097,1010401,2015-04-08-01h
265,3098,1010402,2015-04-08-02h
266,3099,1010403,2015-04-08-03h
267,3100,1010404,2015-04-08-04h
268,3101,1010405,2015-04-08-05h
269,3102,1010406,2015-04-08-06h
270,3103,1010407,2015-04-08-07h
271,3104,1010408,2015-04-08-08h
272,3105,1010409,2015-04-08-09h
273,3106,1010410,2015-04-08-10h
274,3107,1010411,2015-04-08-11h
275,3108,1010412,2015-04-08-12h
276,3109,1010413,2015-04-08-13h
277,3110,1010414,2015-04-08-14h
278,3111,1010415,2015-04-08-15h
279,3112,1010416,2015-04-08-16h
280,3113,1010417,2015-04-08-17h
281,3114,1010418,2015-04-08-18h
282,3115,1010419,2015-04-08-19h
283,3116,1010420,2015-04-08-20h
284,3117,1010421,2015-04-08-21h
285,3123,1010427,2015-04-09-03h
286,3124,1010428,2015-04-09-04h
287,3128,1010432,2015-04-09-08h
288,3129,1010433,2015-04-09-09h
289,3131,1010435,2015-04-09-11h
290,3132,1010436,2015-04-09-12h
291,3139,1010443,2015-04-09-19h
292,3140,1010444,2015-04-09-20h
293,3143,1010447,2015-04-09-23h
294,3146,1010450,2015-04-10-02h
295,3147,1010451,2015-04-10-03h
296,3148,1010452,2015-04-10-04h
297,3149,1010453,2015-04-10-05h
298,3150,1010454,2015-04-10-06h
299,3151,1010455,2015-04-10-07h
300,3152,1010456,2015-04-10-08h
301,3153,1010457,2015-04-10-09h
302,3154,1010458,2015-04-10-10h
303,3155,1010459,2015-04-10-11h
304,3156,1010460,2015-04-10-12h
305,3157,1010461,2015-04-10-13h
306,3158,1010462,2015-04-10-14h
307,3159,1010463,2015-04-10-15h
308,3160,1010464,2015-04-10-16h
309,3161,1010465,2015-04-10-17h
310,3162,1010466,2015-04-10-18h
311,3163,1010467,2015-04-10-19h
312,3164,1010468,2015-04-10-20h
313,3165,1010469,2015-04-10-21h
314,3166,1010470,2015-04-10-22h
315,3167,1010471,2015-04-10-23h
316,3168,1010472,2015-04-11-00h
317,3169,1010473,2015-04-11-01h
318,3170,1010474,2015-04-11-02h
319,3171,1010475,2015-04-11-03h
320,3172,1010476,2015-04-11-04h
321,3173,1010477,2015-04-11-05h
322,3174,1010478,2015-04-11-06h
323,3175,1010479,2015-04-11-07h
324,3176,1010480,2015-04-11-08h
325,3177,1010481,2015-04-11-09h
326,3178,1010482,2015-04-11-10h
327,3179,1010483,2015-04-11-11h
328,3180,1010484,2015-04-11-12h
329,3181,1010485,2015-04-11-13h
330,3182,1010486,2015-04-11-14h
331,3183,1010487,2015-04-11-15h
332,3184,1010488,2015-04-11-16h
333,3185,1010489,2015-04-11-17h
334,3208,1010512,2015-04-12-16h
335,3209,1010513,2015-04-12-17h
336,3210,1010514,2015-04-12-18h
337,3211,1010515,2015-04-12-19h
338,3212,1010516,2015-04-12-20h
339,3213,1010517,2015-04-12-21h
340,3214,1010518,2015-04-12-22h
341,3215,1010519,2015-04-12-23h
342,3216,1010520,2015-04-13-00h
343,3217,1010521,2015-04-13-01h
344,3218,1010522,2015-04-13-02h
345,3219,1010523,2015-04-13-03h
346,3220,1010524,2015-04-13-04h
347,3221,1010525,2015-04-13-05h
348,3222,1010526,2015-04-13-06h
349,3396,1010700,2015-04-20-12h
350,3397,1010701,2015-04-20-13h
351,3398,1010702,2015-04-20-14h
352,3399,1010703,2015-04-20-15h
353,3400,1010704,2015-04-20-16h
354,3401,1010705,2015-04-20-17h
355,3402,1010706,2015-04-20-18h
356,3403,1010707,2015-04-20-19h
357,3404,1010708,2015-04-20-20h
358,3405,1010709,2015-04-20-21h
359,3406,1010710,2015-04-20-22h
360,3407,1010711,2015-04-20-23h
361,3408,1010712,2015-04-21-00h
362,3409,1010713,2015-04-21-01h
363,3410,1010714,2015-04-21-02h
364,3411,1010715,2015-04-21-03h
365,3415,1010719,2015-04-21-07h
366,3416,1010720,2015-04-21-08h
367,3417,1010721,2015-04-21-09h
368,3423,1010727,2015-04-21-15h
369,3424,1010728,2015-04-21-16h
370,3425,1010729,2015-04-21-17h
371,3426,1010730,2015-04-21-18h
372,3427,1010731,2015-04-21-19h
373,3428,1010732,2015-04-21-20h
374,3429,1010733,2015-04-21-21h
375,3430,1010734,2015-04-21-22h
376,3431,1010735,2015-04-21-23h
377,3432,1010736,2015-04-22-00h
378,3433,1010737,2015-04-22-01h
379,3434,1010738,2015-04-22-02h
380,3435,1010739,2015-04-22-03h
381,3436,1010740,2015-04-22-04h
382,3437,1010741,2015-04-22-05h
383,3438,1010742,2015-04-22-06h
384,3439,1010743,2015-04-22-07h
385,3440,1010744,2015-04-22-08h
386,3441,1010745,2015-04-22-09h
387,3442,1010746,2015-04-22-10h
388,3443,1010747,2015-04-22-11h
389,3444,1010748,2015-04-22-12h
390,3445,1010749,2015-04-22-13h
391,3446,1010750,2015-04-22-14h
392,3447,1010751,2015-04-22-15h
393,3448,1010752,2015-04-22-16h
394,3449,1010753,2015-04-22-17h
395,3450,1010754,2015-04-22-18h
396,3451,1010755,2015-04-22-19h
397,3452,1010756,2015-04-22-20h
398,3453,1010757,2015-04-22-21h
399,3454,1010758,2015-04-22-22h
400,3455,1010759,2015-04-22-23h
401,3495,1010799,2015-04-24-15h
402,3496,1010800,2015-04-24-16h
403,3497,1010801,2015-04-24-17h
404,3498,1010802,2015-04-24-18h
405,3499,1010803,2015-04-24-19h
406,3500,1010804,2015-04-24-20h
407,3501,1010805,2015-04-24-21h
408,3502,1010806,2015-04-24-22h
409,3503,1010807,2015-04-24-23h
410,3504,1010808,2015-04-25-00h
411,3505,1010809,2015-04-25-01h
412,3506,1010810,2015-04-25-02h
413,3507,1010811,2015-04-25-03h
414,3508,1010812,2015-04-25-04h
415,3509,1010813,2015-04-25-05h
416,3510,1010814,2015-04-25-06h
417,3511,1010815,2015-04-25-07h
418,3512,1010816,2015-04-25-08h
419,3513,1010817,2015-04-25-09h
420,3514,1010818,2015-04-25-10h
421,3515,1010819,2015-04-25-11h
422,3516,1010820,2015-04-25-12h
423,3517,1010821,2015-04-25-13h
424,3518,1010822,2015-04-25-14h
425,3519,1010823,2015-04-25-15h
426,3520,1010824,2015-04-25-16h
427,3521,1010825,2015-04-25-17h
428,3522,1010826,2015-04-25-18h
429,3523,1010827,2015-04-25-19h
430,3524,1010828,2015-04-25-20h
431,3525,1010829,2015-04-25-21h
432,3526,1010830,2015-04-25-22h
433,3527,1010831,2015-04-25-23h
434,3528,1010832,2015-04-26-00h
435,3529,1010833,2015-04-26-01h
436,3727,1011031,2015-05-04-07h
437,3728,1011032,2015-05-04-08h
438,3729,1011033,2015-05-04-09h
439,3730,1011034,2015-05-04-10h
440,3731,1011035,2015-05-04-11h
441,3732,1011036,2015-05-04-12h
442,3733,1011037,2015-05-04-13h
443,3734,1011038,2015-05-04-14h
444,3735,1011039,2015-05-04-15h
445,3736,1011040,2015-05-04-16h
446,3737,1011041,2015-05-04-17h
447,3738,1011042,2015-05-04-18h
448,3739,1011043,2015-05-04-19h
449,3740,1011044,2015-05-04-20h
450,3741,1011045,2015-05-04-21h
451,4112,1011416,2015-05-20-08h
452,4113,1011417,2015-05-20-09h
453,4116,1011420,2015-05-20-12h
454,4117,1011421,2015-05-20-13h
455,4118,1011422,2015-05-20-14h
456,4119,1011423,2015-05-20-15h
457,4120,1011424,2015-05-20-16h
458,4121,1011425,2015-05-20-17h
459,4122,1011426,2015-05-20-18h
460,4123,1011427,2015-05-20-19h
461,4124,1011428,2015-05-20-20h
462,4125,1011429,2015-05-20-21h
463,4126,1011430,2015-05-20-22h
464,4127,1011431,2015-05-20-23h
465,4128,1011432,2015-05-21-00h
466,4129,1011433,2015-05-21-01h
467,4130,1011434,2015-05-21-02h
468,4131,1011435,2015-05-21-03h
469,4132,1011436,2015-05-21-04h
470,4133,1011437,2015-05-21-05h
471,4134,1011438,2015-05-21-06h
472,4135,1011439,2015-05-21-07h
473,4136,1011440,2015-05-21-08h
474,4140,1011444,2015-05-21-12h
475,4141,1011445,2015-05-21-13h
476,6094,1019254,2016-04-10-22h
477,6095,1019255,2016-04-10-23h
478,6096,1019256,2016-04-11-00h
479,6097,1019257,2016-04-11-01h
480,6098,1019258,2016-04-11-02h
481,6099,1019259,2016-04-11-03h
482,6100,1019260,2016-04-11-04h
483,6101,1019261,2016-04-11-05h
484,6102,1019262,2016-04-11-06h
485,6103,1019263,2016-04-11-07h
486,6104,1019264,2016-04-11-08h
487,6105,1019265,2016-04-11-09h
488,6186,1019346,2016-04-14-18h
489,6187,1019347,2016-04-14-19h
490,6269,1019429,2016-04-18-05h
491,6270,1019430,2016-04-18-06h
492,6271,1019431,2016-04-18-07h
493,6272,1019432,2016-04-18-08h
494,6273,1019433,2016-04-18-09h
495,6274,1019434,2016-04-18-10h
496,6275,1019435,2016-04-18-11h
497,6276,1019436,2016-04-18-12h
498,6277,1019437,2016-04-18-13h
499,6278,1019438,2016-04-18-14h
500,6279,1019439,2016-04-18-15h
501,6280,1019440,2016-04-18-16h
502,6281,1019441,2016-04-18-17h
503,6282,1019442,2016-04-18-18h
504,6283,1019443,2016-04-18-19h
505,6284,1019444,2016-04-18-20h
506,6285,1019445,2016-04-18-21h
507,6286,1019446,2016-04-18-22h
508,6287,1019447,2016-04-18-23h
509,6288,1019448,2016-04-19-00h
510,6289,1019449,2016-04-19-01h
511,6290,1019450,2016-04-19-02h
512,6511,1019671,2016-04-28-07h
513,6512,1019672,2016-04-28-08h
514,6513,1019673,2016-04-28-09h
515,6515,1019675,2016-04-28-11h
516,6516,1019676,2016-04-28-12h
517,6517,1019677,2016-04-28-13h
518,6518,1019678,2016-04-28-14h
519,6519,1019679,2016-04-28-15h
520,6520,1019680,2016-04-28-16h
521,6521,1019681,2016-04-28-17h
522,6522,1019682,2016-04-28-18h
523,6523,1019683,2016-04-28-19h
524,6524,1019684,2016-04-28-20h
525,6525,1019685,2016-04-28-21h
526,6526,1019686,2016-04-28-22h
527,6527,1019687,2016-04-28-23h
528,6528,1019688,2016-04-29-00h
529,6529,1019689,2016-04-29-01h
530,6530,1019690,2016-04-29-02h
531,6531,1019691,2016-04-29-03h
532,6532,1019692,2016-04-29-04h
533,6533,1019693,2016-04-29-05h
534,6534,1019694,2016-04-29-06h
535,6535,1019695,2016-04-29-07h
536,6536,1019696,2016-04-29-08h
537,6537,1019697,2016-04-29-09h
538,6538,1019698,2016-04-29-10h
539,6539,1019699,2016-04-29-11h
540,6540,1019700,2016-04-29-12h
541,6541,1019701,2016-04-29-13h
542,6811,1019971,2016-05-10-19h
543,6812,1019972,2016-05-10-20h
544,6813,1019973,2016-05-10-21h
545,6814,1019974,2016-05-10-22h
546,6815,1019975,2016-05-10-23h
547,6816,1019976,2016-05-11-00h
548,6817,1019977,2016-05-11-01h
549,6818,1019978,2016-05-11-02h
550,6819,1019979,2016-05-11-03h
551,6820,1019980,2016-05-11-04h
552,6821,1019981,2016-05-11-05h
553,6822,1019982,2016-05-11-06h
554,6823,1019983,2016-05-11-07h
555,6824,1019984,2016-05-11-08h
556,6825,1019985,2016-05-11-09h
557,6826,1019986,2016-05-11-10h
558,6827,1019987,2016-05-11-11h
559,6828,1019988,2016-05-11-12h
560,6829,1019989,2016-05-11-13h
561,6830,1019990,2016-05-11-14h
562,6871,1020031,2016-05-13-07h
563,6872,1020032,2016-05-13-08h
564,6873,1020033,2016-05-13-09h
565,6874,1020034,2016-05-13-10h
566,6875,1020035,2016-05-13-11h
567,6876,1020036,2016-05-13-12h
568,6877,1020037,2016-05-13-13h
569,6878,1020038,2016-05-13-14h
570,6879,1020039,2016-05-13-15h
571,6880,1020040,2016-05-13-16h
572,6881,1020041,2016-05-13-17h
573,6882,1020042,2016-05-13-18h
574,6883,1020043,2016-05-13-19h
575,6884,1020044,2016-05-13-20h
576,6930,1020090,2016-05-15-18h
577,6931,1020091,2016-05-15-19h
578,6932,1020092,2016-05-15-20h
579,6933,1020093,2016-05-15-21h
580,6934,1020094,2016-05-15-22h
581,6935,1020095,2016-05-15-23h
582,6936,1020096,2016-05-16-00h
583,6937,1020097,2016-05-16-01h
584,6938,1020098,2016-05-16-02h
585,6939,1020099,2016-05-16-03h
586,6940,1020100,2016-05-16-04h
587,6941,1020101,2016-05-16-05h
588,6942,1020102,2016-05-16-06h
589,6943,1020103,2016-05-16-07h
590,6944,1020104,2016-05-16-08h
591,6945,1020105,2016-05-16-09h
592,6946,1020106,2016-05-16-10h
593,6947,1020107,2016-05-16-11h
594,6948,1020108,2016-05-16-12h
595,6949,1020109,2016-05-16-13h
596,6950,1020110,2016-05-16-14h
597,6951,1020111,2016-05-16-15h
598,6952,1020112,2016-05-16-16h
599,6953,1020113,2016-05-16-17h
600,6954,1020114,2016-05-16-18h
601,6955,1020115,2016-05-16-19h
602,6956,1020116,2016-05-16-20h
603,6957,1020117,2016-05-16-21h
604,6958,1020118,2016-05-16-22h
605,6959,1020119,2016-05-16-23h
606,6960,1020120,2016-05-17-00h
607,6961,1020121,2016-05-17-01h
608,6962,1020122,2016-05-17-02h
609,6963,1020123,2016-05-17-03h
610,6964,1020124,2016-05-17-04h
611,6965,1020125,2016-05-17-05h
612,6966,1020126,2016-05-17-06h
613,6967,1020127,2016-05-17-07h
614,6968,1020128,2016-05-17-08h
615,6969,1020129,2016-05-17-09h
616,6970,1020130,2016-05-17-10h
617,6971,1020131,2016-05-17-11h
618,6972,1020132,2016-05-17-12h
619,6973,1020133,2016-05-17-13h
620,6974,1020134,2016-05-17-14h
621,6975,1020135,2016-05-17-15h
622,6976,1020136,2016-05-17-16h
623,6977,1020137,2016-05-17-17h
624,6985,1020145,2016-05-18-01h
